,Date,Day,Month,Season,Protein,Vegetables,Carbs,Fruits,Drinks
286,October 14 2023,Saturday,October,Fall,14.00542405254132,18.78629986355158,13.987130108034641,22.828659819978956,7.267614677267404
287,October 15 2023,Sunday,October,Fall,23.009413014397033,17.08362976715035,14.18506664181836,24.25290864547121,7.579771693354269
288,October 16 2023,Monday,October,Fall,0.0,0.0,0.0,0.0,0.0
289,October 17 2023,Tuesday,October,Fall,0.0,10.0,5.0,0.0,0.0
290,October 18 2023,Wednesday,October,Fall,22.299203761121504,12.286251615249235,14.54350654634684,20.025725853773572,2.008960891840876
291,October 19 2023,Thursday,October,Fall,0.0,0.0,0.0,0.0,0.0
292,October 20 2023,Friday,October,Fall,0.0,0.0,0.0,0.0,0.0
293,October 21 2023,Saturday,October,Fall,13.897053715962397,16.340057030996114,12.699926898579278,23.159067635083343,8.23876316120915
294,October 22 2023,Sunday,October,Fall,21.41541853753042,15.412665786761103,14.814960019294972,20.53490319413479,4.734977328309489
295,October 23 2023,Monday,October,Fall,0.0,3.0,0.0,0.0,0.0
296,October 24 2023,Tuesday,October,Fall,0.0,0.0,0.0,0.0,0.0
297,October 25 2023,Wednesday,October,Fall,18.7325569026441,13.458830569529567,13.104577588837385,20.33675300734386,2.365936270500103
298,October 26 2023,Thursday,October,Fall,0.0,0.0,0.0,0.0,0.0
299,October 27 2023,Friday,October,Fall,0.0,0.0,0.0,0.0,0.0
300,October 28 2023,Saturday,October,Fall,15.577502938580869,18.187856433570936,11.26254374844191,24.107564737037205,2.008235838765067
301,October 29 2023,Sunday,October,Fall,17.028091251528764,19.4430363495783,10.510968098468595,20.79469141638378,8.833678195692528
302,October 30 2023,Monday,October,Fall,0.0,0.0,0.0,0.0,5.0
303,October 31 2023,Tuesday,October,Fall,0.0,0.0,0.0,3.0,0.0
304,November 1 2023,Wednesday,November,Fall,24.262953433756156,11.510578917809003,12.16167400521301,21.366297634991046,9.548927361340791
305,November 2 2023,Thursday,November,Fall,0.0,0.0,0.0,0.0,0.0
306,November 3 2023,Friday,November,Fall,10.0,0.0,0.0,0.0,0.0
307,November 4 2023,Saturday,November,Fall,13.19657056037625,10.311340828845113,13.258334126879426,21.14977302945543,4.948210749790089
308,November 5 2023,Sunday,November,Fall,17.098148600373356,19.681934279147217,10.927627578515606,24.321791249198185,8.948985343644885
309,November 6 2023,Monday,November,Fall,2.0,0.0,0.0,0.0,0.0
310,November 7 2023,Tuesday,November,Fall,0.0,0.0,2.0,0.0,0.0
311,November 8 2023,Wednesday,November,Fall,24.512668954206667,11.854588746766543,12.310486453828304,24.559180174799558,2.009854681331407
312,November 9 2023,Thursday,November,Fall,0.0,0.0,0.0,0.0,0.0
313,November 10 2023,Friday,November,Fall,0.0,0.0,3.0,10.0,0.0
314,November 11 2023,Saturday,November,Fall,14.034901066526466,17.975591006371882,11.551809794617869,22.909857009571994,5.64176119265441
315,November 12 2023,Sunday,November,Fall,11.086703316918383,13.924935564066848,12.399694173585617,20.058102699540502,6.80016438495443
316,November 13 2023,Monday,November,Fall,0.0,10.0,0.0,0.0,0.0
317,November 14 2023,Tuesday,November,Fall,0.0,0.0,0.0,3.0,0.0
318,November 15 2023,Wednesday,November,Fall,13.630675237937911,19.866625932671464,10.712477714507566,20.524650892090875,5.9911052276108485
319,November 16 2023,Thursday,November,Fall,3.0,0.0,0.0,0.0,0.0
320,November 17 2023,Friday,November,Fall,0.0,0.0,0.0,0.0,0.0
321,November 18 2023,Saturday,November,Fall,11.237628016606319,18.245140468968337,11.789006754641356,24.412667429098,4.576757617754683
322,November 19 2023,Sunday,November,Fall,13.012886347934412,16.93193940822681,14.107203640049331,24.88733193157393,2.3294679622341734
323,November 20 2023,Monday,November,Fall,0.0,0.0,0.0,0.0,0.0
324,November 21 2023,Tuesday,November,Fall,0.0,0.0,0.0,0.0,0.0
325,November 22 2023,Wednesday,November,Fall,14.482538295059708,19.352018152994596,14.736752313155193,23.06472087432803,7.0024372817115825
326,November 23 2023,Thursday,November,Fall,0.0,0.0,0.0,0.0,0.0
327,November 24 2023,Friday,November,Fall,0.0,0.0,0.0,3.0,0.0
328,November 25 2023,Saturday,November,Fall,12.459992214842458,14.386072164895385,13.624132799370292,20.203770530462364,6.74622918648143
329,November 26 2023,Sunday,November,Fall,17.18918392864431,16.157420219422427,11.645087189073312,23.25147092936727,5.7614607415733206
330,November 27 2023,Monday,November,Fall,0.0,5.0,5.0,2.0,0.0
331,November 28 2023,Tuesday,November,Fall,0.0,0.0,0.0,0.0,0.0
332,November 29 2023,Wednesday,November,Fall,14.984719380326634,15.424786357193675,12.466384233918998,23.266315096186652,2.6522119164194136
333,November 30 2023,Thursday,November,Fall,0.0,3.0,0.0,0.0,0.0
334,December 1 2023,Friday,December,Winter,0.0,0.0,7.0,2.0,0.0
335,December 2 2023,Saturday,December,Winter,16.382400016721128,8.710387629846027,5.401091914124825,13.876495637360579,18.45934992546963
336,December 3 2023,Sunday,December,Winter,23.00547244183673,9.386154191895905,9.866689414247029,11.252576604151365,20.786754085723935
337,December 4 2023,Monday,December,Winter,0.0,0.0,0.0,0.0,0.0
338,December 5 2023,Tuesday,December,Winter,0.0,0.0,3.0,0.0,0.0
339,December 6 2023,Wednesday,December,Winter,15.387265444993472,9.658128070202485,7.357920939592098,12.359980637812095,18.838471518677963
340,December 7 2023,Thursday,December,Winter,0.0,0.0,0.0,5.0,0.0
341,December 8 2023,Friday,December,Winter,0.0,0.0,5.0,0.0,0.0
342,December 9 2023,Saturday,December,Winter,16.195467619715455,9.371653888168265,9.050207990803216,4.973933925535522,15.691327861866194
343,December 10 2023,Sunday,December,Winter,18.89377599747673,11.626212790083203,11.521232455304379,4.952615079546263,20.79414899343501
344,December 11 2023,Monday,December,Winter,10.0,0.0,0.0,0.0,10.0
345,December 12 2023,Tuesday,December,Winter,0.0,0.0,7.0,0.0,0.0
346,December 13 2023,Wednesday,December,Winter,15.94989664515343,7.346740382615511,9.420243737828574,12.837096696607526,17.37027857108336
347,December 14 2023,Thursday,December,Winter,0.0,0.0,0.0,0.0,0.0
348,December 15 2023,Friday,December,Winter,0.0,0.0,0.0,0.0,0.0
349,December 16 2023,Saturday,December,Winter,24.228750322771507,8.592507479162457,11.055381576448829,7.7935858992242375,17.52527782075419
350,December 17 2023,Sunday,December,Winter,15.350980795600025,12.817903298450293,9.463686465125855,11.053855941122036,20.335119252996954
351,December 18 2023,Monday,December,Winter,0.0,0.0,0.0,0.0,0.0
352,December 19 2023,Tuesday,December,Winter,0.0,0.0,0.0,0.0,0.0
353,December 20 2023,Wednesday,December,Winter,24.049085384424423,6.221099140100268,14.33875017527905,8.521990282834352,15.393435406685096
354,December 21 2023,Thursday,December,Winter,0.0,0.0,0.0,0.0,0.0
355,December 22 2023,Friday,December,Winter,0.0,0.0,0.0,2.0,0.0
356,December 23 2023,Saturday,December,Winter,24.476780446540683,14.51811785423239,13.679182945200221,10.391199378155004,15.049399809344097
357,December 24 2023,Sunday,December,Winter,16.82109783450789,9.888465802569202,6.396512547563129,10.668642575461043,20.155960285792503
358,December 25 2023,Monday,December,Winter,0.0,0.0,0.0,0.0,0.0
359,December 26 2023,Tuesday,December,Winter,5.0,0.0,0.0,2.0,0.0
360,December 27 2023,Wednesday,December,Winter,20.962442123063145,7.345612933348287,7.5530652472843185,13.63346832820399,16.56163844792174
361,December 28 2023,Thursday,December,Winter,0.0,5.0,0.0,0.0,5.0
362,December 29 2023,Friday,December,Winter,0.0,0.0,0.0,0.0,0.0
363,December 30 2023,Saturday,December,Winter,18.559146199582443,14.309486955069778,11.765133857772465,10.895267510315612,15.303870596968368
364,December 31 2023,Sunday,December,Winter,13.235127285965758,8.938644056541584,6.065930303079908,10.51232977041492,21.58885470232657
